,R,L,cost
778,0.29,0.78,149725.67316337177
779,0.29,0.8,150561.52580513892
780,0.3,0.2,141369.3932407235
781,0.3,0.22,141362.69780023416
782,0.3,0.24,141355.95484160254
783,0.3,0.26,141349.16134369982
784,0.3,0.28,141342.31582365345
785,0.3,0.3,141335.41414153465
786,0.3,0.32,141328.45626069113
787,0.3,0.34,141321.43765581548
788,0.3,0.37,141310.7919096349
789,0.3,0.39,141303.6130625433
790,0.3,0.41,141296.365615328
791,0.3,0.43,141290.88501782247
792,0.3,0.45,141380.0688893814
793,0.3,0.47,141573.87797993995
794,0.3,0.49,141845.92415562374
795,0.3,0.51,142178.2906925991
796,0.3,0.53,142558.3547034054
797,0.3,0.55,142978.47527434427
798,0.3,0.57,143431.85648159907
799,0.3,0.59,143912.7572482456
800,0.3,0.61,144462.1807857785
801,0.3,0.63,145083.31056564586
802,0.3,0.66,146100.24311841954
803,0.3,0.68,146824.16449514206
804,0.3,0.7,147579.70088521493
805,0.3,0.72,148364.28755776933
806,0.3,0.74,149175.755654733
807,0.3,0.76,150011.39575751053
808,0.3,0.78,150868.22276180986
809,0.3,0.8,151743.9301142373
810,0.3,0.2,141369.3932407235
811,0.3,0.22,141362.69780023416
812,0.3,0.24,141355.95484160254
813,0.3,0.26,141349.16134369982
814,0.3,0.28,141342.31582365345
815,0.3,0.3,141335.41414153465
816,0.3,0.32,141328.45626069113
817,0.3,0.34,141321.43765581548
818,0.3,0.37,141310.7919096349
819,0.3,0.39,141303.6130625433
820,0.3,0.41,141296.365615328
821,0.3,0.43,141290.88501782247
822,0.3,0.45,141380.0688893814
823,0.3,0.47,141573.87797993995
824,0.3,0.49,141845.92415562374
825,0.3,0.51,142178.2906925991
826,0.3,0.53,142558.3547034054
827,0.3,0.55,142978.47527434427
828,0.3,0.57,143431.85648159907
829,0.3,0.59,143912.7572482456
830,0.3,0.61,144462.1807857785
831,0.3,0.63,145083.31056564586
832,0.3,0.66,146100.24311841954
833,0.3,0.68,146824.16449514206
834,0.3,0.7,147579.70088521493
835,0.3,0.72,148364.28755776933
836,0.3,0.74,149175.755654733
837,0.3,0.76,150011.39575751053
838,0.3,0.78,150868.22276180986
839,0.3,0.8,151743.9301142373
840,0.31,0.2,142286.1113933234
841,0.31,0.22,142284.62896678082
842,0.31,0.24,142283.83809292509
843,0.31,0.26,142283.87528016692
844,0.31,0.28,142284.93537541642
845,0.31,0.3,142287.28398421762
846,0.31,0.32,142291.3032274552
847,0.31,0.34,142297.56419862734
848,0.31,0.37,142313.2372639665
849,0.31,0.39,142330.31814011224
850,0.31,0.41,142356.19428120184
851,0.31,0.43,142395.54145813457
852,0.31,0.45,142452.90328238485
853,0.31,0.47,142567.0731977538
854,0.31,0.49,142761.89219160585
855,0.31,0.51,143016.35466691948
856,0.31,0.53,143320.0903518682
857,0.31,0.55,143666.1344202062
858,0.31,0.57,144065.00646117047
859,0.31,0.59,144514.11525585226
860,0.31,0.61,145004.40851288897
861,0.31,0.63,145531.94089163674
862,0.31,0.66,146387.55737163516
863,0.31,0.68,146998.1768708753
864,0.31,0.7,147639.23350502524
865,0.31,0.72,148309.54805402062
866,0.31,0.74,149008.00248793382
867,0.31,0.76,149738.1925932819
868,0.31,0.78,150502.21030108025
869,0.31,0.8,151296.3002667975
870,0.32,0.2,145782.30527420566
871,0.32,0.22,145804.8109406421
872,0.32,0.24,145830.74261045424
873,0.32,0.26,145859.96601010193
874,0.32,0.28,145893.00010425062
875,0.32,0.3,145930.52002301262
876,0.32,0.32,145973.34662887323
877,0.32,0.34,146022.45803341476
878,0.32,0.37,146110.41375986536
879,0.32,0.39,146180.33186529303
880,0.32,0.41,146260.4702128169
881,0.32,0.43,146351.31460309392
882,0.32,0.45,146452.64623579607
883,0.32,0.47,146563.52591988049
884,0.32,0.49,146682.5632755503
885,0.32,0.51,146878.69350994722
886,0.32,0.53,147146.23659543355
887,0.32,0.55,147464.90909768065
888,0.32,0.57,147826.18436192255
889,0.32,0.59,148224.39833543738
890,0.32,0.61,148655.5478744992
891,0.32,0.63,149116.5563749245
892,0.32,0.66,149859.07675911294
893,0.32,0.68,150385.49086826245
894,0.32,0.7,150935.30181120048
895,0.32,0.72,151507.27027824722
896,0.32,0.74,152114.22403752536
897,0.32,0.76,152771.41620700152
898,0.32,0.78,153464.9927317874
899,0.32,0.8,154190.4995733839
