,R,L,cost
777,0.29,0.76,132894.20111375971
778,0.29,0.78,133741.4524516532
779,0.29,0.8,134614.77828662036
780,0.3,0.2,124586.7483288786
781,0.3,0.22,124431.31336399421
782,0.3,0.24,124278.3082588421
783,0.3,0.26,124129.28681887487
784,0.3,0.28,123987.22312317509
785,0.3,0.3,123857.75183743708
786,0.3,0.32,123750.27689257385
787,0.3,0.34,123677.23198644564
788,0.3,0.37,123658.56704043063
789,0.3,0.39,123719.2648175895
790,0.3,0.41,123844.33465117248
791,0.3,0.43,124036.89431198628
792,0.3,0.45,124299.81904179491
793,0.3,0.47,124635.56218735583
794,0.3,0.49,125025.71528461238
795,0.3,0.51,125449.26405312464
796,0.3,0.53,125901.72219422199
797,0.3,0.55,126385.42571704964
798,0.3,0.57,126944.68064796385
799,0.3,0.59,127556.60729520023
800,0.3,0.61,128210.30651629828
801,0.3,0.63,128900.62343828563
802,0.3,0.66,129997.42133985995
803,0.3,0.68,130764.7301127916
804,0.3,0.7,131557.21465495697
805,0.3,0.72,132370.98024872193
806,0.3,0.74,133198.2589698619
807,0.3,0.76,134022.30929627313
808,0.3,0.78,134822.7045366513
809,0.3,0.8,135615.23897874582
810,0.3,0.2,124586.7483288786
811,0.3,0.22,124431.31336399421
812,0.3,0.24,124278.3082588421
813,0.3,0.26,124129.28681887487
814,0.3,0.28,123987.22312317509
815,0.3,0.3,123857.75183743708
816,0.3,0.32,123750.27689257385
817,0.3,0.34,123677.23198644564
818,0.3,0.37,123658.56704043063
819,0.3,0.39,123719.2648175895
820,0.3,0.41,123844.33465117248
821,0.3,0.43,124036.89431198628
822,0.3,0.45,124299.81904179491
823,0.3,0.47,124635.56218735583
824,0.3,0.49,125025.71528461238
825,0.3,0.51,125449.26405312464
826,0.3,0.53,125901.72219422199
827,0.3,0.55,126385.42571704964
828,0.3,0.57,126944.68064796385
829,0.3,0.59,127556.60729520023
830,0.3,0.61,128210.30651629828
831,0.3,0.63,128900.62343828563
832,0.3,0.66,129997.42133985995
833,0.3,0.68,130764.7301127916
834,0.3,0.7,131557.21465495697
835,0.3,0.72,132370.98024872193
836,0.3,0.74,133198.2589698619
837,0.3,0.76,134022.30929627313
838,0.3,0.78,134822.7045366513
839,0.3,0.8,135615.23897874582
840,0.31,0.2,125830.13197418541
841,0.31,0.22,125678.52747687692
842,0.31,0.24,125529.9218705645
843,0.31,0.26,125385.47517867312
844,0.31,0.28,125246.77513180251
845,0.31,0.3,125115.96823846268
846,0.31,0.32,124995.8285057318
847,0.31,0.34,124889.6573791579
848,0.31,0.37,124768.58707255025
849,0.31,0.39,124744.26697059794
850,0.31,0.41,124770.17325427558
851,0.31,0.43,124849.72572948092
852,0.31,0.45,124987.82632254643
853,0.31,0.47,125190.9882620323
854,0.31,0.49,125465.81072898927
855,0.31,0.51,125799.91417535653
856,0.31,0.53,126183.97021871425
857,0.31,0.55,126610.91170102957
858,0.31,0.57,127076.51535011955
859,0.31,0.59,127578.33991916648
860,0.31,0.61,128114.64455154772
861,0.31,0.63,128683.97086762325
862,0.31,0.66,129597.27624769266
863,0.31,0.68,130244.1320280666
864,0.31,0.7,130920.26537829459
865,0.31,0.72,131624.81243025008
866,0.31,0.74,132363.81094650645
867,0.31,0.76,133135.43824738666
868,0.31,0.78,133937.1181836499
869,0.31,0.8,134767.37969006633
870,0.32,0.2,129771.44044219048
871,0.32,0.22,129647.48706248101
872,0.32,0.24,129528.73209299451
873,0.32,0.26,129416.24770593674
874,0.32,0.28,129311.23860938479
875,0.32,0.3,129215.02670760722
876,0.32,0.32,129128.96700156397
877,0.32,0.34,129054.358833435
878,0.32,0.37,128966.54761481626
879,0.32,0.39,128925.66106511977
880,0.32,0.41,128900.23373502723
881,0.32,0.43,128891.84247209186
882,0.32,0.45,128943.28227142643
883,0.32,0.47,129074.99211498939
884,0.32,0.49,129278.51583958515
885,0.32,0.51,129560.4779150704
886,0.32,0.53,129910.34876734318
887,0.32,0.55,130295.33718336812
888,0.32,0.57,130711.46125708173
889,0.32,0.59,131156.60909910288
890,0.32,0.61,131629.23670820094
891,0.32,0.63,132127.84914536885
892,0.32,0.66,132921.6864211887
893,0.32,0.68,133479.94821422207
894,0.32,0.7,134061.1946806293
895,0.32,0.72,134692.65602682985
896,0.32,0.74,135365.09464782506
897,0.32,0.76,136071.57729780796
898,0.32,0.78,136808.9538162629
899,0.32,0.8,137575.12090748423
