,R,L,cost
778,0.29,0.78,165901.00563554253
779,0.29,0.8,166693.14472089938
780,0.3,0.2,159787.96329100686
781,0.3,0.22,159780.9962474245
782,0.3,0.24,159773.98362905032
783,0.3,0.26,159766.92351700936
784,0.3,0.28,159759.81403861247
785,0.3,0.3,159752.65093724438
786,0.3,0.32,159745.4342206472
787,0.3,0.34,159738.16250221356
788,0.3,0.37,159727.1423923693
789,0.3,0.39,159719.71939151338
790,0.3,0.41,159712.23211390173
791,0.3,0.43,159704.67927535152
792,0.3,0.45,159697.05706676692
793,0.3,0.47,159689.36344280175
794,0.3,0.49,159681.59636805305
795,0.3,0.51,159673.753168632
796,0.3,0.53,159677.68295142867
797,0.3,0.55,159870.2879859403
798,0.3,0.57,160175.85591487307
799,0.3,0.59,160594.24775781212
800,0.3,0.61,161053.37802431974
801,0.3,0.63,161540.9182424042
802,0.3,0.66,162412.16484172485
803,0.3,0.68,163076.4151920021
804,0.3,0.7,163782.2714150822
805,0.3,0.72,164522.92939610357
806,0.3,0.74,165295.03209487992
807,0.3,0.76,166095.66452728672
808,0.3,0.78,166922.79668697205
809,0.3,0.8,167774.74031487052
810,0.3,0.2,159787.96329100686
811,0.3,0.22,159780.9962474245
812,0.3,0.24,159773.98362905032
813,0.3,0.26,159766.92351700936
814,0.3,0.28,159759.81403861247
815,0.3,0.3,159752.65093724438
816,0.3,0.32,159745.4342206472
817,0.3,0.34,159738.16250221356
818,0.3,0.37,159727.1423923693
819,0.3,0.39,159719.71939151338
820,0.3,0.41,159712.23211390173
821,0.3,0.43,159704.67927535152
822,0.3,0.45,159697.05706676692
823,0.3,0.47,159689.36344280175
824,0.3,0.49,159681.59636805305
825,0.3,0.51,159673.753168632
826,0.3,0.53,159677.68295142867
827,0.3,0.55,159870.2879859403
828,0.3,0.57,160175.85591487307
829,0.3,0.59,160594.24775781212
830,0.3,0.61,161053.37802431974
831,0.3,0.63,161540.9182424042
832,0.3,0.66,162412.16484172485
833,0.3,0.68,163076.4151920021
834,0.3,0.7,163782.2714150822
835,0.3,0.72,164522.92939610357
836,0.3,0.74,165295.03209487992
837,0.3,0.76,166095.66452728672
838,0.3,0.78,166922.79668697205
839,0.3,0.8,167774.74031487052
840,0.31,0.2,160662.12277841664
841,0.31,0.22,160658.70093246578
842,0.31,0.24,160655.56659759668
843,0.31,0.26,160652.75767434717
844,0.31,0.28,160650.320528613
845,0.31,0.3,160648.31015345707
846,0.31,0.32,160646.79652554757
847,0.31,0.34,160645.86521644983
848,0.31,0.37,160645.80946151217
849,0.31,0.39,160646.88910774374
850,0.31,0.41,160649.11129087087
851,0.31,0.43,160652.77857216552
852,0.31,0.45,160658.33197277406
853,0.31,0.47,160666.45678037094
854,0.31,0.49,160678.3903084392
855,0.31,0.51,160697.58452942272
856,0.31,0.53,160747.90046878933
857,0.31,0.55,160935.85455436673
858,0.31,0.57,161250.83845020467
859,0.31,0.59,161618.64217824003
860,0.31,0.61,162039.79036755595
861,0.31,0.63,162518.48866176853
862,0.31,0.66,163313.52920488955
863,0.31,0.68,163887.9202055443
864,0.31,0.7,164494.60680471084
865,0.31,0.72,165131.76927257658
866,0.31,0.74,165797.85852012257
867,0.31,0.76,166491.72258828883
868,0.31,0.78,167214.59421850636
869,0.31,0.8,167972.0604403209
870,0.32,0.2,164008.33371419978
871,0.32,0.22,164023.63839357562
872,0.32,0.24,164040.47117716202
873,0.32,0.26,164059.03325567578
874,0.32,0.28,164079.54057824553
875,0.32,0.3,164102.2953882992
876,0.32,0.32,164127.6219302877
877,0.32,0.34,164155.971416984
878,0.32,0.37,164205.41433456796
879,0.32,0.39,164244.15241012955
880,0.32,0.41,164288.83825340067
881,0.32,0.43,164341.08976155255
882,0.32,0.45,164402.96282629456
883,0.32,0.47,164476.5090473589
884,0.32,0.49,164562.75813560153
885,0.32,0.51,164661.05627785393
886,0.32,0.53,164769.60763389384
887,0.32,0.55,164894.35208777714
888,0.32,0.57,165142.32460690962
889,0.32,0.59,165466.82672761433
890,0.32,0.61,165842.07182854935
891,0.32,0.63,166257.1974214148
892,0.32,0.66,166941.81131407208
893,0.32,0.68,167434.1009040943
894,0.32,0.7,167952.12726523756
895,0.32,0.72,168493.98002948932
896,0.32,0.74,169058.1605269757
897,0.32,0.76,169644.91765983053
898,0.32,0.78,170284.20344470747
899,0.32,0.8,170964.3960762334
