,R,L,cost
777,0.29,0.76,141316.12085553457
778,0.29,0.78,142794.31866221045
779,0.29,0.8,144305.25587641232
780,0.3,0.2,114086.87151393462
781,0.3,0.22,114681.26866182957
782,0.3,0.24,115309.82964319622
783,0.3,0.26,115970.80177571982
784,0.3,0.28,116660.59684573313
785,0.3,0.3,117378.79804559845
786,0.3,0.32,118122.43871153906
787,0.3,0.34,118887.7924290388
788,0.3,0.37,120076.61805325557
789,0.3,0.39,120929.98791916145
790,0.3,0.41,121816.34082686681
791,0.3,0.43,122682.99864844672
792,0.3,0.45,123502.80776751258
793,0.3,0.47,124314.11564212399
794,0.3,0.49,125160.3054820751
795,0.3,0.51,126042.06955826745
796,0.3,0.53,126959.52121609816
797,0.3,0.55,127912.57479361109
798,0.3,0.57,128901.15025617175
799,0.3,0.59,129925.71113736396
800,0.3,0.61,130985.20054898695
801,0.3,0.63,132080.1286638606
802,0.3,0.66,133787.60718031172
803,0.3,0.68,134977.04920306924
804,0.3,0.7,136217.27626855983
805,0.3,0.72,137501.3528946579
806,0.3,0.74,138826.90531262296
807,0.3,0.76,140193.19107884748
808,0.3,0.78,141598.62649470722
809,0.3,0.8,143042.1535170414
810,0.3,0.2,114086.87151393462
811,0.3,0.22,114681.26866182957
812,0.3,0.24,115309.82964319622
813,0.3,0.26,115970.80177571982
814,0.3,0.28,116660.59684573313
815,0.3,0.3,117378.79804559845
816,0.3,0.32,118122.43871153906
817,0.3,0.34,118887.7924290388
818,0.3,0.37,120076.61805325557
819,0.3,0.39,120929.98791916145
820,0.3,0.41,121816.34082686681
821,0.3,0.43,122682.99864844672
822,0.3,0.45,123502.80776751258
823,0.3,0.47,124314.11564212399
824,0.3,0.49,125160.3054820751
825,0.3,0.51,126042.06955826745
826,0.3,0.53,126959.52121609816
827,0.3,0.55,127912.57479361109
828,0.3,0.57,128901.15025617175
829,0.3,0.59,129925.71113736396
830,0.3,0.61,130985.20054898695
831,0.3,0.63,132080.1286638606
832,0.3,0.66,133787.60718031172
833,0.3,0.68,134977.04920306924
834,0.3,0.7,136217.27626855983
835,0.3,0.72,137501.3528946579
836,0.3,0.74,138826.90531262296
837,0.3,0.76,140193.19107884748
838,0.3,0.78,141598.62649470722
839,0.3,0.8,143042.1535170414
840,0.31,0.2,114489.9919328237
841,0.31,0.22,114927.78610341981
842,0.31,0.24,115394.97198760393
843,0.31,0.26,115892.84548540332
844,0.31,0.28,116419.27193756636
845,0.31,0.3,116974.60072531935
846,0.31,0.32,117558.86067193067
847,0.31,0.34,118171.59791171599
848,0.31,0.37,119147.31439912273
849,0.31,0.39,119846.17590479982
850,0.31,0.41,120582.97748072782
851,0.31,0.43,121356.86408592488
852,0.31,0.45,122167.3674329289
853,0.31,0.47,123015.46602600945
854,0.31,0.49,123900.85109275352
855,0.31,0.51,124823.72862691886
856,0.31,0.53,125785.00336791162
857,0.31,0.55,126783.99610314927
858,0.31,0.57,127821.4649462213
859,0.31,0.59,128897.82112702042
860,0.31,0.61,130012.14104059695
861,0.31,0.63,131166.0050902216
862,0.31,0.66,132980.26292294607
863,0.31,0.68,134242.53067881803
864,0.31,0.7,135545.1007509155
865,0.31,0.72,136887.55885207135
866,0.31,0.74,138267.6131432998
867,0.31,0.76,139683.70234899464
868,0.31,0.78,141133.7283760211
869,0.31,0.8,142613.91382434
870,0.32,0.2,118947.45910975435
871,0.32,0.22,119345.80943062587
872,0.32,0.24,119753.7929633781
873,0.32,0.26,120173.81436938846
874,0.32,0.28,120646.67701673534
875,0.32,0.3,121164.03842801263
876,0.32,0.32,121718.06718459842
877,0.32,0.34,122306.01556059702
878,0.32,0.37,123250.03526911965
879,0.32,0.39,123920.295065353
880,0.32,0.41,124622.47488792824
881,0.32,0.43,125356.84312632008
882,0.32,0.45,126122.9690711628
883,0.32,0.47,126922.20250624156
884,0.32,0.49,127753.4343378155
885,0.32,0.51,128616.82325400828
886,0.32,0.53,129513.51299443266
887,0.32,0.55,130441.77770276081
888,0.32,0.57,131402.77661664085
889,0.32,0.59,132397.50850385244
890,0.32,0.61,133450.16629615802
891,0.32,0.63,134553.14493051753
892,0.32,0.66,136289.93318644146
893,0.32,0.68,137499.7214809858
894,0.32,0.7,138747.8539819213
895,0.32,0.72,140031.46117077157
896,0.32,0.74,141345.98353008827
897,0.32,0.76,142680.8413062923
898,0.32,0.78,143965.84877038017
899,0.32,0.8,145182.17000151885
