,R,L,cost
777,0.29,0.76,166144.9936987891
778,0.29,0.78,167647.52497260153
779,0.29,0.8,169181.66119653595
780,0.3,0.2,131431.34207907275
781,0.3,0.22,132430.21548243376
782,0.3,0.24,133438.1786832461
783,0.3,0.26,134486.56168845165
784,0.3,0.28,135508.69086685305
785,0.3,0.3,136443.00556321067
786,0.3,0.32,137374.2450197947
787,0.3,0.34,138356.91380206583
788,0.3,0.37,139884.4967843872
789,0.3,0.39,140908.37796535983
790,0.3,0.41,141922.077523382
791,0.3,0.43,142935.20106034892
792,0.3,0.45,143961.1703509269
793,0.3,0.47,145007.80010126068
794,0.3,0.49,146078.91326335949
795,0.3,0.51,147179.6733257973
796,0.3,0.53,148309.38661938705
797,0.3,0.55,149471.65102768547
798,0.3,0.57,150665.5306353613
799,0.3,0.59,151893.31222350054
800,0.3,0.61,153153.77914621783
801,0.3,0.63,154455.68801897886
802,0.3,0.66,156500.41073229813
803,0.3,0.68,157917.38754511665
804,0.3,0.7,159376.2659240171
805,0.3,0.72,160874.1314979008
806,0.3,0.74,162402.80086359504
807,0.3,0.76,163793.70440527055
808,0.3,0.78,165186.29633780147
809,0.3,0.8,166600.65691032616
810,0.3,0.2,131431.34207907275
811,0.3,0.22,132430.21548243376
812,0.3,0.24,133438.1786832461
813,0.3,0.26,134486.56168845165
814,0.3,0.28,135508.69086685305
815,0.3,0.3,136443.00556321067
816,0.3,0.32,137374.2450197947
817,0.3,0.34,138356.91380206583
818,0.3,0.37,139884.4967843872
819,0.3,0.39,140908.37796535983
820,0.3,0.41,141922.077523382
821,0.3,0.43,142935.20106034892
822,0.3,0.45,143961.1703509269
823,0.3,0.47,145007.80010126068
824,0.3,0.49,146078.91326335949
825,0.3,0.51,147179.6733257973
826,0.3,0.53,148309.38661938705
827,0.3,0.55,149471.65102768547
828,0.3,0.57,150665.5306353613
829,0.3,0.59,151893.31222350054
830,0.3,0.61,153153.77914621783
831,0.3,0.63,154455.68801897886
832,0.3,0.66,156500.41073229813
833,0.3,0.68,157917.38754511665
834,0.3,0.7,159376.2659240171
835,0.3,0.72,160874.1314979008
836,0.3,0.74,162402.80086359504
837,0.3,0.76,163793.70440527055
838,0.3,0.78,165186.29633780147
839,0.3,0.8,166600.65691032616
840,0.31,0.2,130284.86910100227
841,0.31,0.22,131080.7116987048
842,0.31,0.24,131903.9346566995
843,0.31,0.26,132760.35063459334
844,0.31,0.28,133652.25488379566
845,0.31,0.3,134583.46080592775
846,0.31,0.32,135552.615634266
847,0.31,0.34,136563.28629335546
848,0.31,0.37,138141.33200305537
849,0.31,0.39,139209.33105606973
850,0.31,0.41,140274.70843300255
851,0.31,0.43,141340.1470054793
852,0.31,0.45,142416.49783080144
853,0.31,0.47,143512.3619229349
854,0.31,0.49,144635.22416938824
855,0.31,0.51,145787.15527090867
856,0.31,0.53,146971.60867706794
857,0.31,0.55,148189.889616473
858,0.31,0.57,149443.36296991227
859,0.31,0.59,150733.54002233935
860,0.31,0.61,152067.9937998188
861,0.31,0.63,153444.56481631575
862,0.31,0.66,155582.59592925906
863,0.31,0.68,156916.9121922213
864,0.31,0.7,158241.3672370805
865,0.31,0.72,159586.1434014036
866,0.31,0.74,160950.14507340788
867,0.31,0.76,162333.72122407265
868,0.31,0.78,163736.04428399334
869,0.31,0.8,165157.50904151864
870,0.32,0.2,134435.36822670454
871,0.32,0.22,135158.220039806
872,0.32,0.24,135932.60804581558
873,0.32,0.26,136749.58616634435
874,0.32,0.28,137607.1517985265
875,0.32,0.3,138507.37965206572
876,0.32,0.32,139447.6987829369
877,0.32,0.34,140424.31925549486
878,0.32,0.37,141943.85162845245
879,0.32,0.39,142974.9559310686
880,0.32,0.41,144006.68198631256
881,0.32,0.43,145033.32749342482
882,0.32,0.45,146063.95047105104
883,0.32,0.47,147107.25190998628
884,0.32,0.49,148169.48504895033
885,0.32,0.51,149254.27434585977
886,0.32,0.53,150364.63636970764
887,0.32,0.55,151513.21025304514
888,0.32,0.57,152715.60493178887
889,0.32,0.59,153957.77059692453
890,0.32,0.61,155116.09552931917
891,0.32,0.63,156295.83854963453
892,0.32,0.66,158102.19814445815
893,0.32,0.68,159331.72426587177
894,0.32,0.7,160580.2388713585
895,0.32,0.72,161848.3397396801
896,0.32,0.74,163135.01219276185
897,0.32,0.76,164440.8215647785
898,0.32,0.78,165765.0571129885
899,0.32,0.8,167107.2828849616
