,R,L,cost
777,0.29,0.76,131594.00502738386
778,0.29,0.78,132896.0851184042
779,0.29,0.8,134233.79071943622
780,0.3,0.2,110329.9678137889
781,0.3,0.22,110669.64928689711
782,0.3,0.24,111056.3898801914
783,0.3,0.26,111485.05478729094
784,0.3,0.28,111947.06476905754
785,0.3,0.3,112443.14509772828
786,0.3,0.32,112972.95159878474
787,0.3,0.34,113531.53905721512
788,0.3,0.37,114421.36305010782
789,0.3,0.39,115047.05588139246
790,0.3,0.41,115698.69461587723
791,0.3,0.43,116403.69378354015
792,0.3,0.45,117154.47103575512
793,0.3,0.47,117948.4068889766
794,0.3,0.49,118759.38153079264
795,0.3,0.51,119557.01164375788
796,0.3,0.53,120318.49330940038
797,0.3,0.55,121072.08841164497
798,0.3,0.57,121860.23231924619
799,0.3,0.59,122685.42843107939
800,0.3,0.61,123547.62574608548
801,0.3,0.63,124446.76648462597
802,0.3,0.66,125864.47161747419
803,0.3,0.68,126855.75697228336
804,0.3,0.7,127887.06801915685
805,0.3,0.72,128972.79905236427
806,0.3,0.74,130106.22831807018
807,0.3,0.76,131284.65221757177
808,0.3,0.78,132506.53937495634
809,0.3,0.8,133770.75212025116
810,0.3,0.2,110329.9678137889
811,0.3,0.22,110669.64928689711
812,0.3,0.24,111056.3898801914
813,0.3,0.26,111485.05478729094
814,0.3,0.28,111947.06476905754
815,0.3,0.3,112443.14509772828
816,0.3,0.32,112972.95159878474
817,0.3,0.34,113531.53905721512
818,0.3,0.37,114421.36305010782
819,0.3,0.39,115047.05588139246
820,0.3,0.41,115698.69461587723
821,0.3,0.43,116403.69378354015
822,0.3,0.45,117154.47103575512
823,0.3,0.47,117948.4068889766
824,0.3,0.49,118759.38153079264
825,0.3,0.51,119557.01164375788
826,0.3,0.53,120318.49330940038
827,0.3,0.55,121072.08841164497
828,0.3,0.57,121860.23231924619
829,0.3,0.59,122685.42843107939
830,0.3,0.61,123547.62574608548
831,0.3,0.63,124446.76648462597
832,0.3,0.66,125864.47161747419
833,0.3,0.68,126855.75697228336
834,0.3,0.7,127887.06801915685
835,0.3,0.72,128972.79905236427
836,0.3,0.74,130106.22831807018
837,0.3,0.76,131284.65221757177
838,0.3,0.78,132506.53937495634
839,0.3,0.8,133770.75212025116
840,0.31,0.2,111282.01176251721
841,0.31,0.22,111519.62554955632
842,0.31,0.24,111790.38749938592
843,0.31,0.26,112093.34696125612
844,0.31,0.28,112426.02036198646
845,0.31,0.3,112788.33848882657
846,0.31,0.32,113180.85304750573
847,0.31,0.34,113601.71356088459
848,0.31,0.37,114287.35785882725
849,0.31,0.39,114780.34416379893
850,0.31,0.41,115308.89611213941
851,0.31,0.43,115878.15409742814
852,0.31,0.45,116484.87470839596
853,0.31,0.47,117128.61638221762
854,0.31,0.49,117809.3386551895
855,0.31,0.51,118527.67879275144
856,0.31,0.53,119283.99205600096
857,0.31,0.55,120078.56314111128
858,0.31,0.57,120912.09371296424
859,0.31,0.59,121784.84969726758
860,0.31,0.61,122697.03947236882
861,0.31,0.63,123648.752054834
862,0.31,0.66,125153.4231905685
863,0.31,0.68,126213.90249272074
864,0.31,0.7,127317.70841227905
865,0.31,0.72,128464.02310718373
866,0.31,0.74,129651.98342118655
867,0.31,0.76,130880.4085417491
868,0.31,0.78,132148.09425539526
869,0.31,0.8,133454.00535295135
870,0.32,0.2,115803.46272896063
871,0.32,0.22,116043.42920514403
872,0.32,0.24,116296.86645108319
873,0.32,0.26,116563.25350572847
874,0.32,0.28,116839.85621840617
875,0.32,0.3,117134.50666628306
876,0.32,0.32,117486.33504566914
877,0.32,0.34,117878.02601818099
878,0.32,0.37,118531.23108827397
879,0.32,0.39,119007.46087353556
880,0.32,0.41,119515.35906162177
881,0.32,0.43,120055.43460144434
882,0.32,0.45,120627.48091825064
883,0.32,0.47,121231.21225079667
884,0.32,0.49,121866.5833368586
885,0.32,0.51,122533.9448302915
886,0.32,0.53,123233.3854013607
887,0.32,0.55,123964.94612975836
888,0.32,0.57,124728.92169531333
889,0.32,0.59,125525.50537255305
890,0.32,0.61,126354.5133194781
891,0.32,0.63,127234.52572031101
892,0.32,0.66,128655.7745419603
893,0.32,0.68,129660.42781345552
894,0.32,0.7,130707.82762569566
895,0.32,0.72,131796.49709908705
896,0.32,0.74,132924.7434158603
897,0.32,0.76,134090.54801803126
898,0.32,0.78,135291.3381229582
899,0.32,0.8,136524.3217970113
