,R,L,cost
777,0.29,0.76,122308.76712708168
778,0.29,0.78,123271.20545183487
779,0.29,0.8,124328.57400587286
780,0.3,0.2,114487.26731638328
781,0.3,0.22,114362.1300255356
782,0.3,0.24,114253.25058589723
783,0.3,0.26,114167.26122275111
784,0.3,0.28,114110.88567114336
785,0.3,0.3,114089.53247437537
786,0.3,0.32,114106.4876848491
787,0.3,0.34,114162.82079175647
788,0.3,0.37,114318.96273531829
789,0.3,0.39,114469.35874145971
790,0.3,0.41,114655.14171398764
791,0.3,0.43,114873.1029844374
792,0.3,0.45,115120.98348094482
793,0.3,0.47,115397.64525583303
794,0.3,0.49,115701.65130183916
795,0.3,0.51,116050.88603565056
796,0.3,0.53,116462.78468027455
797,0.3,0.55,116921.81173106017
798,0.3,0.57,117424.24568852593
799,0.3,0.59,117967.56840296197
800,0.3,0.61,118549.67854474409
801,0.3,0.63,119167.41233742803
802,0.3,0.66,120140.8411856335
803,0.3,0.68,120796.31135419743
804,0.3,0.7,121439.22230221365
805,0.3,0.72,122087.37730956571
806,0.3,0.74,122778.70215021184
807,0.3,0.76,123528.25271478483
808,0.3,0.78,124368.03705717216
809,0.3,0.8,125305.93963694696
810,0.3,0.2,114487.26731638328
811,0.3,0.22,114362.1300255356
812,0.3,0.24,114253.25058589723
813,0.3,0.26,114167.26122275111
814,0.3,0.28,114110.88567114336
815,0.3,0.3,114089.53247437537
816,0.3,0.32,114106.4876848491
817,0.3,0.34,114162.82079175647
818,0.3,0.37,114318.96273531829
819,0.3,0.39,114469.35874145971
820,0.3,0.41,114655.14171398764
821,0.3,0.43,114873.1029844374
822,0.3,0.45,115120.98348094482
823,0.3,0.47,115397.64525583303
824,0.3,0.49,115701.65130183916
825,0.3,0.51,116050.88603565056
826,0.3,0.53,116462.78468027455
827,0.3,0.55,116921.81173106017
828,0.3,0.57,117424.24568852593
829,0.3,0.59,117967.56840296197
830,0.3,0.61,118549.67854474409
831,0.3,0.63,119167.41233742803
832,0.3,0.66,120140.8411856335
833,0.3,0.68,120796.31135419743
834,0.3,0.7,121439.22230221365
835,0.3,0.72,122087.37730956571
836,0.3,0.74,122778.70215021184
837,0.3,0.76,123528.25271478483
838,0.3,0.78,124368.03705717216
839,0.3,0.8,125305.93963694696
840,0.31,0.2,115930.27693823571
841,0.31,0.22,115804.0342943137
842,0.31,0.24,115684.6646401219
843,0.31,0.26,115574.0619984625
844,0.31,0.28,115474.00576730436
845,0.31,0.3,115394.7696338316
846,0.31,0.32,115347.35710531072
847,0.31,0.34,115329.69887480677
848,0.31,0.37,115359.8948486654
849,0.31,0.39,115418.12337472508
850,0.31,0.41,115506.88444999384
851,0.31,0.43,115626.216904422
852,0.31,0.45,115775.97718059017
853,0.31,0.47,115957.71375427707
854,0.31,0.49,116183.48004285405
855,0.31,0.51,116449.16489025146
856,0.31,0.53,116753.35889298176
857,0.31,0.55,117095.7330762117
858,0.31,0.57,117476.53912826735
859,0.31,0.59,117896.2877680211
860,0.31,0.61,118356.02252472393
861,0.31,0.63,118856.78111397658
862,0.31,0.66,119688.04352276331
863,0.31,0.68,120297.92723055456
864,0.31,0.7,120955.05443341967
865,0.31,0.72,121668.36329979985
866,0.31,0.74,122436.00742572284
867,0.31,0.76,123257.65785867695
868,0.31,0.78,124140.20549888528
869,0.31,0.8,125104.55026269991
870,0.32,0.2,120222.42027055418
871,0.32,0.22,120138.58201010455
872,0.32,0.24,120062.59387815051
873,0.32,0.26,119995.21809308488
874,0.32,0.28,119936.89997392267
875,0.32,0.3,119887.82460803083
876,0.32,0.32,119847.79734864586
877,0.32,0.34,119816.41556335571
878,0.32,0.37,119783.87008887104
879,0.32,0.39,119785.58815756484
880,0.32,0.41,119845.30554576893
881,0.32,0.43,119945.9107677946
882,0.32,0.45,120082.80226496047
883,0.32,0.47,120253.98399868967
884,0.32,0.49,120458.29199749761
885,0.32,0.51,120695.01920770235
886,0.32,0.53,120963.79470638857
887,0.32,0.55,121264.50611817764
888,0.32,0.57,121597.31521955124
889,0.32,0.59,121962.62418902991
890,0.32,0.61,122361.01591011495
891,0.32,0.63,122793.47272191104
892,0.32,0.66,123508.29043381917
893,0.32,0.68,124041.64293831761
894,0.32,0.7,124641.83787735511
895,0.32,0.72,125298.29686231817
896,0.32,0.74,126009.5581645854
897,0.32,0.76,126774.21189011021
898,0.32,0.78,127593.14458891115
899,0.32,0.8,128480.4796863014
